sentence	label
counteract the eﬀect of the inhibition , larger amounts of the enzyme were used , which indeed gave a higher ﬁnal ee of the product. A reaction in preparative scale gave the product with a ﬁnal ee of 86 % . The addition of an additional portion of CALB to the reaction mixture , thereby allowing the enzyme to hydrolyze the remaining minor enantiomer , gave after puriﬁcation the product (R)-9 in 69 % yield and with 98 % ee. The next step in the synthesis was the reaction of (R)-9 with the aniline derivative 13. This aniline was eﬃciently synthesized according to a slightly modiﬁed literature procedure consisting of a one - pot two - step reaction using Pd / C as a catalyst for both the Suzuki coupling between 10 and 11 and hydrogenation of the nitro group ( Scheme 7 ). 21 The substitution gave product (R)-14 in high yield and practically without any racemization. The drawback with this reaction is the need to use 3 equiv of the aniline derivative 13 ; however , most of the remaining compound was possible to recover from the chromatographic puriﬁcation. In the catalytic hydrogenation to obtain amino alcohol (R)-15 , using conditions identical to those used for the other substrates , only a slight decrease in enantiomeric excess was observed ( 97 % to 94 % ). In order to reduce the amide to an amine without reducing the ester functionality , we used a modiﬁed literature procedure employing borane dimethylsul- ﬁde complex ; 22 this transformation gave the known compound (R)-16 with an enantiomeric excess of 95 % . Final hydrolysis of the ester function to the carboxylic acid was accomplished following a literature procedure using LiOH.3 The absolute conﬁguration of 2 was conﬁrmed to be R by comparing the sign of the optical rotation with that previously reported.9,23	0
counteract the eﬀect of the inhibition , larger amounts of the enzyme were used , which indeed gave a higher ﬁnal ee of the product. A reaction in preparative scale gave the product with a ﬁnal ee of 86 % . The addition of an additional portion of CALB to the reaction mixture , thereby allowing the enzyme to hydrolyze the remaining minor enantiomer , gave after puriﬁcation the product (R)-9 in 69 % yield and with 98 % ee. The next step in the synthesis was the reaction of (R)-9 with the aniline derivative 13. This aniline was eﬃciently synthesized according to a slightly modiﬁed literature procedure consisting of a one - pot two - step reaction using Pd / C as a catalyst for both the Suzuki coupling between 10 and 11 and hydrogenation of the nitro group ( Scheme 7 ). 21 The substitution gave product (R)-14 in high yield and practically without any racemization. The drawback with this reaction is the need to use 3 equiv of the aniline derivative 13 ; however , most of the remaining compound was possible to recover from the chromatographic puriﬁcation. In the catalytic hydrogenation to obtain amino alcohol (R)-15 , using conditions identical to those used for the other substrates , only a slight decrease in enantiomeric excess was observed ( 97 % to 94 % ). In order to reduce the amide to an amine without reducing the ester functionality , we used a modiﬁed literature procedure employing borane dimethylsul- ﬁde complex ; 22 this transformation gave the known compound (R)-16 with an enantiomeric excess of 95 % . Final hydrolysis of the ester function to the carboxylic acid was accomplished following a literature procedure using LiOH.3 The absolute conﬁguration of 2 was conﬁrmed to be R by comparing the sign of the optical rotation with that previously reported.9,23	0
counteract the eﬀect of the inhibition , larger amounts of the enzyme were used , which indeed gave a higher ﬁnal ee of the product. A reaction in preparative scale gave the product with a ﬁnal ee of 86 % . The addition of an additional portion of CALB to the reaction mixture , thereby allowing the enzyme to hydrolyze the remaining minor enantiomer , gave after puriﬁcation the product (R)-9 in 69 % yield and with 98 % ee. The next step in the synthesis was the reaction of (R)-9 with the aniline derivative 13. This aniline was eﬃciently synthesized according to a slightly modiﬁed literature procedure consisting of a one - pot two - step reaction using Pd / C as a catalyst for both the Suzuki coupling between 10 and 11 and hydrogenation of the nitro group ( Scheme 7 ). 21 The substitution gave product (R)-14 in high yield and practically without any racemization. The drawback with this reaction is the need to use 3 equiv of the aniline derivative 13 ; however , most of the remaining compound was possible to recover from the chromatographic puriﬁcation. In the catalytic hydrogenation to obtain amino alcohol (R)-15 , using conditions identical to those used for the other substrates , only a slight decrease in enantiomeric excess was observed ( 97 % to 94 % ). In order to reduce the amide to an amine without reducing the ester functionality , we used a modiﬁed literature procedure employing borane dimethylsul- ﬁde complex ; 22 this transformation gave the known compound (R)-16 with an enantiomeric excess of 95 % . Final hydrolysis of the ester function to the carboxylic acid was accomplished following a literature procedure using LiOH.3 The absolute conﬁguration of 2 was conﬁrmed to be R by comparing the sign of the optical rotation with that previously reported.9,23	0
counteract the eﬀect of the inhibition , larger amounts of the enzyme were used , which indeed gave a higher ﬁnal ee of the product. A reaction in preparative scale gave the product with a ﬁnal ee of 86 % . The addition of an additional portion of CALB to the reaction mixture , thereby allowing the enzyme to hydrolyze the remaining minor enantiomer , gave after puriﬁcation the product (R)-9 in 69 % yield and with 98 % ee. The next step in the synthesis was the reaction of (R)-9 with the aniline derivative 13. This aniline was eﬃciently synthesized according to a slightly modiﬁed literature procedure consisting of a one - pot two - step reaction using Pd / C as a catalyst for both the Suzuki coupling between 10 and 11 and hydrogenation of the nitro group ( Scheme 7 ). 21 The substitution gave product (R)-14 in high yield and practically without any racemization. The drawback with this reaction is the need to use 3 equiv of the aniline derivative 13 ; however , most of the remaining compound was possible to recover from the chromatographic puriﬁcation. In the catalytic hydrogenation to obtain amino alcohol (R)-15 , using conditions identical to those used for the other substrates , only a slight decrease in enantiomeric excess was observed ( 97 % to 94 % ). In order to reduce the amide to an amine without reducing the ester functionality , we used a modiﬁed literature procedure employing borane dimethylsul- ﬁde complex ; 22 this transformation gave the known compound (R)-16 with an enantiomeric excess of 95 % . Final hydrolysis of the ester function to the carboxylic acid was accomplished following a literature procedure using LiOH.3 The absolute conﬁguration of 2 was conﬁrmed to be R by comparing the sign of the optical rotation with that previously reported.9,23	0
2 obtained for 1,6- disubstituted spiro[3.3]heptane scaﬀolds from X-ray data for the compounds 8a−8d , together with the literature data for some other mono- and bicyclic scaﬀolds,29−31 are given in Table 1 and illustrated in Figure 3 in diﬀerent coordinates. For the choice of C1 and C2 atoms to be not deliberate , we put φ 1 > φ 2. The results	0
ABSTRACT : Dynamic NMR spectroscopy has been used to measure rotation barriers in ﬁve B,B - disubstituted 1,3-dimethyli- midazol-2-ylidene boranes. The barriers are attributed to the sp2− sp3 bond between C(1) of the N - heterocyclic carbene ring and the boron atom. Bonds to boron atoms bearing a thexyl ( 1,1,2- trimethylpropyl ) group show especially high barriers , ranging from 75 − 86 kJ mol−1. 2-Isopropyl-1,3,5-trimethylbenzene is used as a comparable to help understand the nature and magnitude of the barriers .	0
ABSTRACT : A formal insertion of two aryne moieties into the carbon − oxygen double bond of cyclopropenone has been realized. Spirocyclic xanthene − cyclopropene scaﬀolds were obtained. Mechanistically , a sequence of a formal [ 2 + 2]- cycloaddition followed by electrocyclic ring opening and a terminating [ 4 + 2 ] - type cycloaddition is postulated. The use of an electron - rich aryne precursor led to ring cleavage of the cyclopropene to aﬀord an unprecedented xanthylium salt .	0
ABSTRACT : A one - step protocol has been developed for the enantioselective synthesis of hexahydrodibenzofuran derivatives using a modiﬁed Friedel − Crafts reaction. The developed method was applied to the synthesis of a series of natural products including (+)-hostmanin A , (+)-methyllinderatin , and (−)-linderol A. The synthetic and spectroscopic data investigations led to the structural reassignment of natural product adunctin E , which was further conﬁrmed by single - crystal X-ray analysis .	0
isocyanides to D-arabino-imine obtained from lactam 3 resulted in the formation of 2,3-trans - substituted piperidine derivatives as the major products ( 15 − 17 ). The observed stereochemical course of the addition is similar to the outcome observed for the addition of Danishefsky ’s diene to the same imine20 but is opposite to the result of its C-allylation with allyltributylstannane.23 This result again conﬁrms our previous assumptions that the course of the addition to cyclic imines is ruled not only by stereoelectronic and steric factors resulting from the structure of the imine but depends also on the structure of the nucleophile.20 ■ CONCLUSIONS	0
ABSTRACT : We studied electronic change in oligothio- phenes by employing o-carborane into a molecular array in which one or both end ( s ) were substituted by electron- withdrawing dicyano-vinyl group(s ). Depending on mono- or bis-substitution at the o-carborane , a series of linear A1-D-A2 ( 1a−1c ) or V-shaped A1-D-A2-D-A1 ( 2a−2c ) oligothiophene chain structures of variable length were prepared ; A1 , D , and A2 , represent dicyano-vinyl , oligothiophenyl , and o-carboranyl groups , respectively. Among this series , 2a shows strong electron - acceptor capability of o-carborane comparable to that of the dicyano-vinyl substituent , which can be elaborated by a conformational eﬀect driven by cage σ*−π* interaction. As a result , electronic communications between o-carborane and dicyano-vinyl groups are successfully achieved in 2a .	0
